brand_raw,category_raw,title,size_raw,condition_raw,audience,price,currency,published_at,listing_url,seller_id,visible,season,season_keyword
Zara,Dresses,Vestido verde botella plisado,M / 38 / 10,Nuevo sin etiquetas,Women,12.0,EUR,2025-10-08T01:44:34.239368,https://www.vinted.es/items/7261630679-vestido-verde-botella-plisado,45850842,True,,
Zara,Dresses,vestito corto zara,S / 36 / 8,Nuevo sin etiquetas,Women,15.0,EUR,2025-10-08T01:44:34.239368,https://www.vinted.es/items/7258361829-vestito-corto-zara,272516765,True,,
Zara,Dresses,Vestido,M / 38 / 10,Muy bueno,Women,4.0,EUR,2025-10-08T01:44:34.239368,https://www.vinted.es/items/7257004154-vestido,228022079,True,,
Zara,Dresses,Vestido,M / 38 / 10,Nuevo con etiquetas,Women,6.0,EUR,2025-10-08T01:44:34.239368,https://www.vinted.es/items/7261290392-vestido,290114128,True,,
Zara,Dresses,Vestido Zara Blanco,M / 38 / 10,Muy bueno,Women,10.0,EUR,2025-10-08T01:44:34.239368,https://www.vinted.es/items/7260347210-vestido-zara-blanco,32932312,True,,
Zara,Dresses,Robe courte Zara,XS / 34 / 6,Muy bueno,Women,5.0,EUR,2025-10-08T01:44:34.239368,https://www.vinted.es/items/7261898564-robe-courte-zara,46641629,True,,
Zara,Dresses,Vestido multicolor,XL / 42 / 14,Nuevo sin etiquetas,Women,10.0,EUR,2025-10-08T01:44:34.239368,https://www.vinted.es/items/7260764877-vestido-multicolor,290413603,True,,
Zara,Dresses,Vestido terciopelo corto,S / 36 / 8,Nuevo sin etiquetas,Women,10.0,EUR,2025-10-08T01:44:34.239368,https://www.vinted.es/items/7262023347-vestido-terciopelo-corto,27781559,True,,
Zara,Dresses,Robe Zara vert satin,S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-08T01:44:34.239368,https://www.vinted.es/items/7261773763-robe-zara-vert-satin,15237367,True,,
Zara,Dresses,Vestido Zara,L / 40 / 12,Nuevo sin etiquetas,Women,6.0,EUR,2025-10-08T01:44:34.239368,https://www.vinted.es/items/7261626944-vestido-zara,272117566,True,,
Zara,Dresses,Vestido negro,S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-08T01:44:34.239368,https://www.vinted.es/items/7257831119-vestido-negro,46262204,True,,
Zara,Dresses,Vestido zara,M / 38 / 10,Muy bueno,Women,4.5,EUR,2025-10-08T01:44:34.240367,https://www.vinted.es/items/7258124025-vestido-zara,103589146,True,,
Zara,Dresses,Vestido Corto,M / 38 / 10,Muy bueno,Women,7.0,EUR,2025-10-08T01:44:34.240367,https://www.vinted.es/items/7254870168-vestido-corto,36919508,True,,
Zara,Dresses,Vestido Zara,M / 38 / 10,Muy bueno,Women,7.0,EUR,2025-10-08T01:44:34.240367,https://www.vinted.es/items/7256849918-vestido-zara,293808327,True,,
Zara,Dresses,Vestido corto blanco,S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-08T01:44:34.240367,https://www.vinted.es/items/7256331871-vestido-corto-blanco,133046251,True,,
Zara,Dresses,Vestido largo,S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-08T01:44:34.240367,https://www.vinted.es/items/7257366202-vestido-largo,26170124,True,,
Zara,Dresses,Vestido zara camisero largo,S / 36 / 8,Nuevo sin etiquetas,Women,7.0,EUR,2025-10-08T01:44:34.240367,https://www.vinted.es/items/7258246553-vestido-zara-camisero-largo,66304847,True,,
Zara,Dresses,Vestido punto anudado al cuello.,XS / 34 / 6,Nuevo con etiquetas,Women,15.0,EUR,2025-10-08T01:44:34.240367,https://www.vinted.es/items/7261987777-vestido-punto-anudado-al-cuello,24468332,True,,
Zara,Dresses,Set coordinato Zara,S / 36 / 8,Nuevo con etiquetas,Women,15.0,EUR,2025-10-08T01:44:34.240367,https://www.vinted.es/items/7261027459-set-coordinato-zara,56735864,True,,
Zara,Dresses,Mini vestido,S / 36 / 8,Nuevo sin etiquetas,Women,7.0,EUR,2025-10-08T01:44:34.240367,https://www.vinted.es/items/7259707322-mini-vestido,28335281,True,,
Zara,Dresses,Vestido cuadros mini Zara,S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-08T01:44:34.240367,https://www.vinted.es/items/7261598028-vestido-cuadros-mini-zara,232820125,True,,
Zara,Dresses,Vestido negro,M / 38 / 10,Nuevo con etiquetas,Women,16.0,EUR,2025-10-08T01:44:34.240367,https://www.vinted.es/items/7262170005-vestido-negro,292116586,True,,
Zara,Dresses,Vestido cetim,XS / 34 / 6,Muy bueno,Women,8.0,EUR,2025-10-08T01:44:34.240367,https://www.vinted.es/items/7258264774-vestido-cetim,72626412,True,,
Zara,Dresses,Vestido vaquero Zara,S / 36 / 8,Muy bueno,Women,9.0,EUR,2025-10-08T01:44:34.240367,https://www.vinted.es/items/7259033395-vestido-vaquero-zara,274638458,True,,
Zara,Dresses,Vestido negro Zara talle M,M / 38 / 10,Muy bueno,Women,10.0,EUR,2025-10-08T01:44:34.240367,https://www.vinted.es/items/7256879024-vestido-negro-zara-talle-m,118986179,True,,
Zara,Dresses,Vestido Punto,S / 36 / 8,Muy bueno,Women,2.8,EUR,2025-10-08T01:44:34.241367,https://www.vinted.es/items/7256879248-vestido-punto,128303211,True,,
Zara,Dresses,vestido zara denim,S / 36 / 8,Muy bueno,Women,7.0,EUR,2025-10-08T01:44:34.241367,https://www.vinted.es/items/7260249091-vestido-zara-denim,37455221,True,,
Zara,Dresses,Vestido Zara,L / 40 / 12,Muy bueno,Women,4.5,EUR,2025-10-08T01:44:34.241367,https://www.vinted.es/items/7259232551-vestido-zara,134893816,True,,
Zara,Dresses,Vestido ajustado punto ( sin usar),S / 36 / 8,Nuevo con etiquetas,Women,4.0,EUR,2025-10-08T01:44:34.241367,https://www.vinted.es/items/7255385605-vestido-ajustado-punto-sin-usar,31486002,True,,
Zara,Dresses,Vestido camisero Zara,M / 38 / 10,Muy bueno,Women,15.0,EUR,2025-10-08T01:44:34.241367,https://www.vinted.es/items/7261733845-vestido-camisero-zara,34375114,True,,
Zara,Dresses,Vestido Zara talla S,S / 36 / 8,Muy bueno,Women,4.95,EUR,2025-10-08T01:44:34.241367,https://www.vinted.es/items/7259290208-vestido-zara-talla-s,33970077,True,,
Zara,Dresses,Abito cut out,M / 38 / 10,Nuevo con etiquetas,Women,15.0,EUR,2025-10-08T01:44:34.241367,https://www.vinted.es/items/7259648044-abito-cut-out,68265538,True,,
Zara,Dresses,Vestido de Zara,M / 38 / 10,Nuevo sin etiquetas,Women,8.0,EUR,2025-10-08T01:44:34.241367,https://www.vinted.es/items/7260253788-vestido-de-zara,40088453,True,,
Zara,Dresses,Green sparkly dress Zara,S / 36 / 8,Muy bueno,Women,10.0,EUR,2025-10-08T01:44:34.241367,https://www.vinted.es/items/7260759714-green-sparkly-dress-zara,171785592,True,,
Zara,Dresses,Vestido para ir a la playa,M / 38 / 10,Muy bueno,Women,3.0,EUR,2025-10-08T01:44:34.241367,https://www.vinted.es/items/7258899978-vestido-para-ir-a-la-playa,263908253,True,,
Zara,Dresses,Robe Zara vert sapin,S / 36 / 8,Muy bueno,Women,10.0,EUR,2025-10-08T01:44:34.241367,https://www.vinted.es/items/7261131932-robe-zara-vert-sapin,176697485,True,,
Zara,Dresses,Vestido curto com cinto Zara,S / 36 / 8,Nuevo con etiquetas,Women,10.0,EUR,2025-10-08T01:44:34.241367,https://www.vinted.es/items/7261334771-vestido-curto-com-cinto-zara,64152120,True,,
Zara,Dresses,vestido negro ceñido escote en V,M / 38 / 10,Nuevo sin etiquetas,Women,5.0,EUR,2025-10-08T01:44:34.241367,https://www.vinted.es/items/7257430917-vestido-negro-cenido-escote-en-v,120601236,True,,
Zara,Dresses,Vestido midi apertura gris perla zara,S / 36 / 8,Nuevo con etiquetas,Women,9.0,EUR,2025-10-08T01:44:34.241367,https://www.vinted.es/items/7256807834-vestido-midi-apertura-gris-perla-zara,84088882,True,,
Zara,Dresses,Abito nero ciniglia con brillantini zara tg M,M / 38 / 10,Muy bueno,Women,4.95,EUR,2025-10-08T01:44:34.241367,https://www.vinted.es/items/7256427491-abito-nero-ciniglia-con-brillantini-zara-tg-m,48802295,True,,
Zara,Dresses,Vestido Zara,XL / 42 / 14,Muy bueno,Women,3.0,EUR,2025-10-08T01:44:34.241367,https://www.vinted.es/items/7256018971-vestido-zara,30038406,True,,
Zara,Dresses,Zara spijkerjurk,M / 38 / 10,Nuevo sin etiquetas,Women,9.0,EUR,2025-10-08T01:44:34.242367,https://www.vinted.es/items/7257244008-zara-spijkerjurk,28796483,True,,
Zara,Dresses,Conjunto dos petos,M / 38 / 10,Muy bueno,Women,4.5,EUR,2025-10-08T01:44:34.242367,https://www.vinted.es/items/7260075100-conjunto-dos-petos,83319653,True,,
Zara,Dresses,Vestido Beige,S / 36 / 8,Nuevo sin etiquetas,Women,5.0,EUR,2025-10-08T01:44:34.242367,https://www.vinted.es/items/7259615540-vestido-beige,229622171,True,,
Zara,Dresses,Vestido de Zara,M / 38 / 10,Bueno,Women,4.0,EUR,2025-10-08T01:44:34.242367,https://www.vinted.es/items/7260422071-vestido-de-zara,57109345,True,,
Zara,Dresses,Vestido de verano,XS / 34 / 6,Muy bueno,Women,6.0,EUR,2025-10-08T01:44:34.242367,https://www.vinted.es/items/7261732648-vestido-de-verano,22550768,True,summer,verano
Zara,Dresses,Vestido de Zara,M / 38 / 10,Nuevo sin etiquetas,Women,7.0,EUR,2025-10-08T01:44:34.242367,https://www.vinted.es/items/7256444045-vestido-de-zara,52540929,True,,
Zara,Dresses,"Vestido Zara talla M, lunares",M / 38 / 10,Muy bueno,Women,5.0,EUR,2025-10-08T01:44:34.242367,https://www.vinted.es/items/7258546668-vestido-zara-talla-m-lunares,275068300,True,,
Zara,Dresses,Vestido Zara,S / 36 / 8,Muy bueno,Women,4.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7261644337-vestido-zara,33894704,True,,
Zara,Dresses,Vestido largo Zara,S / 36 / 8,Nuevo sin etiquetas,Women,12.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7259854910-vestido-largo-zara,23653632,True,,
Zara,Dresses,Vestido corto blanco zara con escote en V y manga larga,S / 36 / 8,Nuevo sin etiquetas,Women,10.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7262021771-vestido-corto-blanco-zara-con-escote-en-v-y-manga-larga,233276210,True,,
Zara,Dresses,Vestido,XS / 34 / 6,Nuevo con etiquetas,Women,10.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7262177067-vestido,20916733,True,,
Zara,Dresses,vestido precioso del zara,M / 38 / 10,Nuevo sin etiquetas,Women,3.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7254789860-vestido-precioso-del-zara,246347450,True,,
Zara,Dresses,Vestido mini marrón,M / 38 / 10,Nuevo con etiquetas,Women,7.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7258049443-vestido-mini-marron,125180514,True,,
Zara,Dresses,Vestido básico de Zara,S / 36 / 8,Muy bueno,Women,7.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7257792777-vestido-basico-de-zara,261885755,True,,
Zara,Dresses,Zara Bat Sleeve Bat Sleeve dress,S / 36 / 8,Muy bueno,Women,8.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7258085599-zara-bat-sleeve-bat-sleeve-dress,156370472,True,,
Zara,Dresses,Vestido de Zara,L / 40 / 12,Muy bueno,Women,8.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7259967228-vestido-de-zara,80610667,True,,
Zara,Dresses,vestido largo zara,M / 38 / 10,Muy bueno,Women,10.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7260850957-vestido-largo-zara,37298592,True,,
Zara,Dresses,Vestido satinado largo de tirantes,M / 38 / 10,Nuevo sin etiquetas,Women,5.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7260112239-vestido-satinado-largo-de-tirantes,204700334,True,,
Zara,Dresses,Vestido verde de Zara,M / 38 / 10,Nuevo sin etiquetas,Women,8.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7260295718-vestido-verde-de-zara,40088453,True,,
Zara,Dresses,Vestido midi apertura negro licra zara,S / 36 / 8,Muy bueno,Women,8.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7256907079-vestido-midi-apertura-negro-licra-zara,84088882,True,,
Zara,Dresses,Vestido entubado Zara talla L,L / 40 / 12,Nuevo con etiquetas,Women,11.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7260667670-vestido-entubado-zara-talla-l,22769276,True,,
Zara,Dresses,"khaki kleedje, maat medium",M / 38 / 10,Muy bueno,Women,10.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7260577210-khaki-kleedje-maat-medium,29098892,True,,
Zara,Dresses,Vestido palabra de honor de Zara,M / 38 / 10,Bueno,Women,2.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7260525333-vestido-palabra-de-honor-de-zara,28001657,True,,
Zara,Dresses,Robe Zara,M / 38 / 10,Muy bueno,Women,8.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7258967429-robe-zara,131602617,True,,
Zara,Dresses,Vestido Zara,S / 36 / 8,Nuevo sin etiquetas,Women,10.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7261852385-vestido-zara,30277477,True,,
Zara,Dresses,Vestido mini,S / 36 / 8,Muy bueno,Women,7.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7254393382-vestido-mini,66886018,True,,
Zara,Dresses,Vestido lentejuelas,XS / 34 / 6,Muy bueno,Women,5.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7253292189-vestido-lentejuelas,274130766,True,,
Zara,Dresses,Vestido hilo plateado Zara talla L,L / 40 / 12,Nuevo con etiquetas,Women,15.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7261551830-vestido-hilo-plateado-zara-talla-l,289350395,True,,
Zara,Dresses,Vestido lino,XS / 34 / 6,Nuevo sin etiquetas,Women,7.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7254158308-vestido-lino,79650094,True,,
Zara,Dresses,Vestido mujer,S / 36 / 8,Muy bueno,Women,3.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7256492498-vestido-mujer,63410259,True,,
Zara,Dresses,Vestido verde largo,S / 36 / 8,Nuevo con etiquetas,Women,12.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7262146059-vestido-verde-largo,43389680,True,,
Zara,Dresses,Short black dress,M / 38 / 10,Nuevo sin etiquetas,Women,9.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7257436539-short-black-dress,32010232,True,,
Zara,Dresses,Vestido bordado suizo ZARA,M / 38 / 10,Muy bueno,Women,10.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7262016830-vestido-bordado-suizo-zara,31468987,True,,
Zara,Dresses,Vestito Zara,M / 38 / 10,Nuevo sin etiquetas,Women,6.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7257324529-vestito-zara,30223966,True,,
Zara,Dresses,Vestido Preto Zara,M / 38 / 10,Bueno,Women,5.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7257209028-vestido-preto-zara,78857581,True,,
Zara,Dresses,Vestido Zara,L / 40 / 12,Muy bueno,Women,8.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7253657030-vestido-zara,94465207,True,,
Zara,Dresses,Zara Robe Costume Noir,L / 40 / 12,Nuevo sin etiquetas,Women,17.0,EUR,2025-10-08T01:44:34.242846,https://www.vinted.es/items/7261558646-zara-robe-costume-noir,261306428,True,,
Mango,Dresses,Peto de lana de Mango,S / 36 / 8,Nuevo sin etiquetas,Women,5.0,EUR,2025-10-08T01:44:41.258560,https://www.vinted.es/items/7251002555-peto-de-lana-de-mango,50482799,True,,
Mango,Dresses,Vestido veraniego Mango,M / 38 / 10,Nuevo sin etiquetas,Women,7.0,EUR,2025-10-08T01:44:41.258560,https://www.vinted.es/items/7251532261-vestido-veraniego-mango,180557744,True,,
Mango,Dresses,"Vestido largo mango teen, talla xxs",XXS / 32 / 4,Bueno,Women,5.0,EUR,2025-10-08T01:44:41.258560,https://www.vinted.es/items/7241856383-vestido-largo-mango-teen-talla-xxs,294757384,True,,
Mango,Dresses,Vestido Mango,M / 38 / 10,Nuevo sin etiquetas,Women,5.0,EUR,2025-10-08T01:44:41.258560,https://www.vinted.es/items/7261570730-vestido-mango,287701958,True,,
Mango,Dresses,Vestido negro tercipelo,S / 36 / 8,Nuevo sin etiquetas,Women,8.0,EUR,2025-10-08T01:44:41.258560,https://www.vinted.es/items/7251257848-vestido-negro-tercipelo,81042251,True,,
Mango,Dresses,Vestido vaquero negro 38 M Mango,M / 38 / 10,Bueno,Women,5.0,EUR,2025-10-08T01:44:41.258560,https://www.vinted.es/items/7251777633-vestido-vaquero-negro-38-m-mango,119717740,True,,
Mango,Dresses,vestido satinado,M / 38 / 10,Muy bueno,Women,6.0,EUR,2025-10-08T01:44:41.258560,https://www.vinted.es/items/7240423176-vestido-satinado,76987962,True,,
Mango,Dresses,Vestido mujer,M / 38 / 10,Bueno,Women,5.0,EUR,2025-10-08T01:44:41.258560,https://www.vinted.es/items/7257230465-vestido-mujer,121480555,True,,
Mango,Dresses,Vestido largo de Mango con hilos plateados,M / 38 / 10,Nuevo sin etiquetas,Women,15.0,EUR,2025-10-08T01:44:41.258560,https://www.vinted.es/items/7261205319-vestido-largo-de-mango-con-hilos-plateados,41221984,True,,
Mango,Dresses,Vestido largo mango,M / 38 / 10,Nuevo con etiquetas,Women,16.0,EUR,2025-10-08T01:44:41.258560,https://www.vinted.es/items/7252614270-vestido-largo-mango,285554972,True,,
Mango,Dresses,Vestido mango,XS / 34 / 6,Nuevo sin etiquetas,Women,4.0,EUR,2025-10-08T01:44:41.258560,https://www.vinted.es/items/7261635926-vestido-mango,272117566,True,,
Mango,Dresses,Vestido verde de Mango,L / 40 / 12,Nuevo sin etiquetas,Women,4.9,EUR,2025-10-08T01:44:41.258560,https://www.vinted.es/items/7258398192-vestido-verde-de-mango,39005349,True,,
Mango,Dresses,Robe fête noir mango,S / 36 / 8,Nuevo con etiquetas,Women,15.0,EUR,2025-10-08T01:44:41.270282,https://www.vinted.es/items/7257945745-robe-fete-noir-mango,35570635,True,,
Mango,Dresses,Robe cache cœur bleu marine XS,XS / 34 / 6,Nuevo sin etiquetas,Women,4.0,EUR,2025-10-08T01:44:41.270282,https://www.vinted.es/items/7238134951-robe-cache-coeur-bleu-marine-xs,159625242,True,,
Mango,Dresses,Vestido elegante con evilla en un lado,M / 38 / 10,Muy bueno,Women,4.0,EUR,2025-10-08T01:44:41.270282,https://www.vinted.es/items/7247119164-vestido-elegante-con-evilla-en-un-lado,87822460,True,,
Mango,Dresses,Vestido lana,M / 38 / 10,Nuevo sin etiquetas,Women,5.0,EUR,2025-10-08T01:44:41.270282,https://www.vinted.es/items/7256051973-vestido-lana,294949661,True,,
Mango,Dresses,Vestido negro Mango usado una vez.,L / 40 / 12,Nuevo sin etiquetas,Women,5.0,EUR,2025-10-08T01:44:41.270880,https://www.vinted.es/items/7255572612-vestido-negro-mango-usado-una-vez,89553572,True,,
Mango,Dresses,Vestido de Mango con abertura,XS / 34 / 6,Muy bueno,Women,3.0,EUR,2025-10-08T01:44:41.270880,https://www.vinted.es/items/7252474907-vestido-de-mango-con-abertura,23408283,True,,
Mango,Dresses,Robe pull moulante,S / 36 / 8,Muy bueno,Women,8.0,EUR,2025-10-08T01:44:41.270880,https://www.vinted.es/items/7243399607-robe-pull-moulante,57516295,True,,
Mango,Dresses,Vestido de Mango,M / 38 / 10,Nuevo con etiquetas,Women,6.0,EUR,2025-10-08T01:44:41.270880,https://www.vinted.es/items/7258000598-vestido-de-mango,74965789,True,,
Mango,Dresses,Precioso vestido otoñal. Cruzado,L / 40 / 12,Muy bueno,Women,5.0,EUR,2025-10-08T01:44:41.270880,https://www.vinted.es/items/7237494990-precioso-vestido-otonal-cruzado,41809247,True,,
Mango,Dresses,Robes noir à longues manches Mango taille L,L / 40 / 12,Nuevo sin etiquetas,Women,4.0,EUR,2025-10-08T01:44:41.270880,https://www.vinted.es/items/7260151330-robes-noir-a-longues-manches-mango-taille-l,186679883,True,,
Mango,Dresses,Vestido Mango,M / 38 / 10,Muy bueno,Women,8.0,EUR,2025-10-08T01:44:41.270880,https://www.vinted.es/items/7261721329-vestido-mango,258230482,True,,
Mango,Dresses,Vestito Mango,S / 36 / 8,Bueno,Women,4.0,EUR,2025-10-08T01:44:41.270880,https://www.vinted.es/items/7257681291-vestito-mango,47165727,True,,
Mango,Dresses,Vestido mango,L / 40 / 12,Muy bueno,Women,3.0,EUR,2025-10-08T01:44:41.270880,https://www.vinted.es/items/7252922686-vestido-mango,131772683,True,,
Mango,Dresses,Vestido largo dorado brillo,M / 38 / 10,Muy bueno,Women,8.0,EUR,2025-10-08T01:44:41.270880,https://www.vinted.es/items/7260436696-vestido-largo-dorado-brillo,42895202,True,,
Mango,Dresses,Vestido Mango Suit,S / 36 / 8,Muy bueno,Women,15.0,EUR,2025-10-08T01:44:41.270880,https://www.vinted.es/items/7249317440-vestido-mango-suit,294746628,True,,
Mango,Dresses,vestido midi,XS / 34 / 6,Muy bueno,Women,10.0,EUR,2025-10-08T01:44:41.270880,https://www.vinted.es/items/7258219535-vestido-midi,129292095,True,,
Mango,Dresses,Petite robe noire cintrée,S / 36 / 8,Nuevo sin etiquetas,Women,5.0,EUR,2025-10-08T01:44:41.272295,https://www.vinted.es/items/7251791888-petite-robe-noire-cintree,1494070,True,,
Mango,Dresses,Robe fleurs,M / 38 / 10,Muy bueno,Women,5.0,EUR,2025-10-08T01:44:41.272295,https://www.vinted.es/items/7246828721-robe-fleurs,13488871,True,,
Mango,Dresses,Vestido midi de mango,XL / 42 / 14,Muy bueno,Women,5.0,EUR,2025-10-08T01:44:41.272295,https://www.vinted.es/items/7261215027-vestido-midi-de-mango,181656416,True,,
Mango,Dresses,Pichi de invierno de Mango,M / 38 / 10,Nuevo sin etiquetas,Women,5.0,EUR,2025-10-08T01:44:41.272295,https://www.vinted.es/items/7245865767-pichi-de-invierno-de-mango,81007182,True,winter,invierno
Mango,Dresses,Vestido largo MANGO,S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-08T01:44:41.272674,https://www.vinted.es/items/7251944676-vestido-largo-mango,37173247,True,,
Mango,Dresses,Vestido verde Mango L,L / 40 / 12,Muy bueno,Women,15.0,EUR,2025-10-08T01:44:41.272674,https://www.vinted.es/items/7260512650-vestido-verde-mango-l,197876713,True,,
Mango,Dresses,Vestido estampado cebra Mango,M / 38 / 10,Nuevo sin etiquetas,Women,12.0,EUR,2025-10-08T01:44:41.272674,https://www.vinted.es/items/7256579037-vestido-estampado-cebra-mango,43314960,True,,
Mango,Dresses,Vestido lencero,S / 36 / 8,Muy bueno,Women,6.0,EUR,2025-10-08T01:44:41.272674,https://www.vinted.es/items/7262294689-vestido-lencero,21262060,True,,
Mango,Dresses,Vestido floral mango,S / 36 / 8,Nuevo sin etiquetas,Women,6.0,EUR,2025-10-08T01:44:41.272674,https://www.vinted.es/items/7245288591-vestido-floral-mango,24452512,True,,
Mango,Dresses,Robe casual noire,M / 38 / 10,Muy bueno,Women,9.0,EUR,2025-10-08T01:44:41.272674,https://www.vinted.es/items/7254764581-robe-casual-noire,16218253,True,,
Mango,Dresses,Vestido Mango,XS / 34 / 6,Muy bueno,Women,20.0,EUR,2025-10-08T01:44:41.272674,https://www.vinted.es/items/7260375562-vestido-mango,108929953,True,,
Mango,Dresses,Vestido con lino mango,S / 36 / 8,Muy bueno,Women,4.0,EUR,2025-10-08T01:44:41.272674,https://www.vinted.es/items/7255320757-vestido-con-lino-mango,89272486,True,,
