brand_raw,category_raw,title,size_raw,condition_raw,audience,price,currency,published_at,listing_url,seller_id,visible,season,season_keyword
Levi's,Jeans,Jeans Levi’s,W28 | ES 38,Muy bueno,Men,10.0,EUR,2025-10-08T01:42:11.804150,https://www.vinted.es/items/7260411191-jeans-levis,294252459,True,,
Levi's,Jeans,Levis 510 w34 l32,W34 | ES 44,Muy bueno,Men,22.0,EUR,2025-10-08T01:42:11.804150,https://www.vinted.es/items/7217480034-levis-510-w34-l32,172841966,True,,
Levi's,Jeans,Levis 501,W32 | ES 42,Muy bueno,Men,17.0,EUR,2025-10-08T01:42:11.805553,https://www.vinted.es/items/7207822320-levis-501,293947229,True,,
Levi's,Jeans,Levi's,W32 | ES 42,Muy bueno,Men,12.0,EUR,2025-10-08T01:42:11.805553,https://www.vinted.es/items/7208168927-levis,72055143,True,,
Levi's,Jeans,Levis 501 w33 l36 azul talla 42 pantalones vaqueros,W32 | ES 42,Muy bueno,Men,17.0,EUR,2025-10-08T01:42:11.805553,https://www.vinted.es/items/7219013839-levis-501-w33-l36-azul-talla-42-pantalones-vaqueros,248674212,True,,
Levi's,Jeans,Levi's 511,W30 | ES 40,Muy bueno,Men,15.9,EUR,2025-10-08T01:42:11.805553,https://www.vinted.es/items/7260656597-levis-511,165935354,True,,
Levi's,Jeans,Vaqueros Levis 511,W30 | ES 40,Muy bueno,Men,15.0,EUR,2025-10-08T01:42:11.805553,https://www.vinted.es/items/7244610915-vaqueros-levis-511,31567943,True,,
Levi's,Jeans,Levi's 512,W30 | ES 40,Muy bueno,Men,10.0,EUR,2025-10-08T01:42:11.805553,https://www.vinted.es/items/7188660987-levis-512,78616248,True,,
Levi's,Jeans,Levi Strauss hombre W36L32,W36 | ES 46,Muy bueno,Men,28.0,EUR,2025-10-08T01:42:11.806560,https://www.vinted.es/items/7219597862-levi-strauss-hombre-w36l32,120996248,True,,
Levi's,Jeans,Jeans Levis 550,W34 | ES 44,Bueno,Men,16.0,EUR,2025-10-08T01:42:11.806560,https://www.vinted.es/items/7252692157-jeans-levis-550,50624717,True,,
Levi's,Jeans,Levi's 501 vaquero clásico azul,W30 | ES 40,Muy bueno,Men,35.0,EUR,2025-10-08T01:42:11.806560,https://www.vinted.es/items/7260384881-levis-501-vaquero-clasico-azul,46974198,True,,
Levi's,Jeans,Vaqueros levis,W36 | ES 46,Muy bueno,Men,15.0,EUR,2025-10-08T01:42:11.806560,https://www.vinted.es/items/7206501704-vaqueros-levis,237273993,True,,
Levi's,Jeans,"Vintage Levi’s 501 Original Jeans W34 L30 – Premium Quality Denim,  Iconic Fit & Style",W34 | ES 44,Nuevo sin etiquetas,Men,19.95,EUR,2025-10-08T01:42:11.806560,https://www.vinted.es/items/7261574828-vintage-levis-501-original-jeans-w34-l30-premium-quality-denim-iconic-fit-style,284214251,True,,
Levi's,Jeans,Vaqueros azules Levis,S,Muy bueno,Men,12.0,EUR,2025-10-08T01:42:11.806560,https://www.vinted.es/items/7239792556-vaqueros-azules-levis,294730582,True,,
Levi's,Jeans,Pantalón negro Levis hombre,W30 | ES 40,Nuevo sin etiquetas,Men,25.0,EUR,2025-10-08T01:42:11.806560,https://www.vinted.es/items/7226344671-pantalon-negro-levis-hombre,105707638,True,,
Levi's,Jeans,Levis 512,W31 | ES 41,Muy bueno,Men,18.5,EUR,2025-10-08T01:42:11.806560,https://www.vinted.es/items/7229931180-levis-512,287027600,True,,
Levi's,Jeans,Levis 512 Azul Talla 31,W31 | ES 41,Bueno,Men,15.0,EUR,2025-10-08T01:42:11.806560,https://www.vinted.es/items/7261735286-levis-512-azul-talla-31,36833761,True,,
Levi's,Jeans,Levis 505 talla 34/32,L,Bueno,Men,15.0,EUR,2025-10-08T01:42:11.806560,https://www.vinted.es/items/7223523650-levis-505-talla-3432,27144921,True,,
Levi's,Jeans,"Levis 511, 33-34",W33 | ES 42,Muy bueno,Men,25.0,EUR,2025-10-08T01:42:11.806560,https://www.vinted.es/items/7217936092-levis-511-33-34,171873178,True,,
Levi's,Jeans,Levi's 511 Loose Jeans Blue Old Money Vintage Style,W34 | ES 44,Muy bueno,Men,20.0,EUR,2025-10-08T01:42:11.806560,https://www.vinted.es/items/7256995027-levis-511-loose-jeans-blue-old-money-vintage-style,250347598,True,,
Levi's,Jeans,Pantalon Levis premium. Talla 46.,W36 | ES 46,Muy bueno,Men,15.0,EUR,2025-10-08T01:42:11.807558,https://www.vinted.es/items/7240372430-pantalon-levis-premium-talla-46,138176231,True,,
Levi's,Jeans,"Levis muy bonitos, comprados aqui pero no me vienen",M,Bueno,Men,5.0,EUR,2025-10-08T01:42:11.807558,https://www.vinted.es/items/7261143569-levis-muy-bonitos-comprados-aqui-pero-no-me-vienen,30476355,True,,
Levi's,Jeans,Vaqueros cortos levis 511 W32,W32 | ES 42,Muy bueno,Men,18.0,EUR,2025-10-08T01:42:11.807558,https://www.vinted.es/items/7248164402-vaqueros-cortos-levis-511-w32,88097493,True,,
Levi's,Jeans,Pantalones vaqueros Levis 529 W28 L34,Talla única,Muy bueno,Men,7.0,EUR,2025-10-08T01:42:11.807558,https://www.vinted.es/items/7231483091-pantalones-vaqueros-levis-529-w28-l34,30172286,True,,
Levi's,Jeans,Vaqueros Levi’s,W40 | ES 50,Nuevo sin etiquetas,Men,22.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7244611761-vaqueros-levis,28359161,True,,
Levi's,Jeans,Jean Levi’s 512,W30 | ES 40,Nuevo sin etiquetas,Men,30.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7260923756-jean-levis-512,33659633,True,,
Levi's,Jeans,"Levi's 501 Medium Blue Jeans W32, L32",W32 | ES 42,Nuevo con etiquetas,Men,38.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7260316470-levis-501-medium-blue-jeans-w32-l32,245174182,True,,
Levi's,Jeans,Tejanos Levi’s negros,W30 | ES 40,Muy bueno,Men,15.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7257239829-tejanos-levis-negros,294539455,True,,
Levi's,Jeans,Levi's,W29 | ES 38,Muy bueno,Men,9.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7173715248-levis,197860572,True,,
Levi's,Jeans,Levi’s Jeans 501 Y2K Vintage Dark Blue Straight Fit Classic Denim,W30 | ES 40,Muy bueno,Men,24.95,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7261509481-levis-jeans-501-y2k-vintage-dark-blue-straight-fit-classic-denim,258450121,True,,
Levi's,Jeans,Pantalones Levi’s 501 original con corte recto clásico,W33 | ES 42,Bueno,Men,15.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7260369078-pantalones-levis-501-original-con-corte-recto-clasico,103069697,True,,
Levi's,Jeans,"Levi's 506 Straigh, W33 L32",W33 | ES 42,Nuevo sin etiquetas,Men,23.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7229950998-levis-506-straigh-w33-l32,127549781,True,,
Levi's,Jeans,Vaqueros vintage Levi’s,W32 | ES 42,Nuevo sin etiquetas,Men,30.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7261188232-vaqueros-vintage-levis,273093063,True,,
Levi's,Jeans,💫 Levi’s 501 Vintage Jeans Straight Fit Blue Denim 90s Y2K 💫,S,Muy bueno,Men,14.95,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7257740061-levis-501-vintage-jeans-straight-fit-blue-denim-90s-y2k,30954595,True,,
Levi's,Jeans,Levi’s chico 512,W32 | ES 42,Muy bueno,Men,18.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7223100796-levis-chico-512,26562638,True,,
Levi's,Jeans,Vaqueros Levi’s,W34 | ES 44,Nuevo sin etiquetas,Men,25.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7244693302-vaqueros-levis,28359161,True,,
Levi's,Jeans,"Levi's 501 Medium Blue Jeans W34, L32",W34 | ES 44,Nuevo con etiquetas,Men,38.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7260339246-levis-501-medium-blue-jeans-w34-l32,245174182,True,,
Levi's,Jeans,Vaquero hombre Levis 501 azul,W36 | ES 46,Nuevo sin etiquetas,Men,30.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7240413477-vaquero-hombre-levis-501-azul,266020676,True,,
Levi's,Jeans,Levis 501 nuevos,M,Nuevo con etiquetas,Men,47.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7238740406-levis-501-nuevos,39963918,True,,
Levi's,Jeans,Vaqueros levi’s hombre / Jeans levi’s homme,W31 | ES 41,Muy bueno,Men,36.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7262248525-vaqueros-levis-hombre-jeans-levis-homme,25317068,True,,
Levi's,Jeans,Pantalones Levi’s Beige,W30 | ES 40,Nuevo sin etiquetas,Men,20.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7256909943-pantalones-levis-beige,37152590,True,,
Levi's,Jeans,Vaqueros levis (versión limitada premium),W30 | ES 40,Muy bueno,Men,10.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7261712038-vaqueros-levis-version-limitada-premium,156631809,True,,
Levi's,Jeans,"Levi's 501 Sky Blue Jeans W34, L32",W34 | ES 44,Nuevo con etiquetas,Men,38.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7260119901-levis-501-sky-blue-jeans-w34-l32,245174182,True,,
Levi's,Jeans,Vaquero Levi’s 511 negro,W31 | ES 41,Nuevo sin etiquetas,Men,38.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7247428714-vaquero-levis-511-negro,81977159,True,,
Levi's,Jeans,Pantalón vaquero Levi’ 752 ( W32 L34),W32 | ES 42,Muy bueno,Men,18.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7257997236-pantalon-vaquero-levi-752-w32-l34,59783899,True,,
Levi's,Jeans,"Levi's 501 Sky Blue Jeans W36, L32",W36 | ES 46,Nuevo con etiquetas,Men,38.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7260166919-levis-501-sky-blue-jeans-w36-l32,245174182,True,,
Levi's,Jeans,Pantalones de pana Levis,W32 | ES 42,Muy bueno,Men,17.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7242213983-pantalones-de-pana-levis,70513705,True,,
Levi's,Jeans,Bermudas vaqueras hombre Levis,W33 | ES 42,Nuevo sin etiquetas,Men,10.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7242251992-bermudas-vaqueras-hombre-levis,84331313,True,,
Levi's,Jeans,Levi's 502,W30 | ES 40,Muy bueno,Men,35.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7208719131-levis-502,218607587,True,,
Levi's,Jeans,Tejanos Levi’s vintage,W30 | ES 40,Muy bueno,Men,10.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7246516528-tejanos-levis-vintage,79150629,True,,
Levi's,Jeans,Levi’s 511 stretchable denim for men,W32 | ES 42,Nuevo con etiquetas,Men,46.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7225843260-levis-511-stretchable-denim-for-men,193161651,True,,
Levi's,Jeans,Levi’s 550 Relaxed Fit,W34 | ES 44,Bueno,Men,25.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7232040039-levis-550-relaxed-fit,81423643,True,,
Levi's,Jeans,Levi’s 510,W34 | ES 44,Muy bueno,Men,23.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7260278127-levis-510,42395441,True,,
Levi's,Jeans,Jeans Pants Levi’s 510 Black,W32 | ES 42,Bueno,Men,13.99,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7234281090-jeans-pants-levis-510-black,47489345,True,,
Levi's,Jeans,Pantalón vaquero Levi’s,M,Muy bueno,Men,12.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7254728332-pantalon-vaquero-levis,185845002,True,,
Levi's,Jeans,Levis Vaquero 501,W38 | ES 48,Nuevo con etiquetas,Men,30.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7255173038-levis-vaquero-501,207427524,True,,
Levi's,Jeans,Pantalón vaquero 551 Z de Levi’s,W32 | ES 42,Muy bueno,Men,25.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7260557225-pantalon-vaquero-551-z-de-levis,27847433,True,,
Levi's,Jeans,Pantalones modelo 513 Skinny Leg,W32 | ES 42,Satisfactorio,Men,8.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7231981849-pantalones-modelo-513-skinny-leg,197713800,True,,
Levi's,Jeans,Levis 514,W42 | ES 52,Nuevo sin etiquetas,Men,35.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7213200955-levis-514,125694329,True,,
Levi's,Jeans,Levi’s 501 Straight Fit Jeans 00s Style - Size W36 L34,W36 | ES 46,Muy bueno,Men,14.99,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7240290935-levis-501-straight-fit-jeans-00s-style-size-w36-l34,237015196,True,,
Levi's,Jeans,Levis Wear to shrink,W29 | ES 38,Nuevo con etiquetas,Men,45.0,EUR,2025-10-08T01:42:11.807968,https://www.vinted.es/items/7257235699-levis-wear-to-shrink,295151972,True,,
Levi's,Jeans,Pantalones vaqueros negros Levi's talla W32,W32 | ES 42,Muy bueno,Men,10.0,EUR,2025-10-08T01:42:11.813884,https://www.vinted.es/items/5283030162-pantalones-vaqueros-negros-levis-talla-w32,35807475,True,,
Levi's,Jeans,Vaquero Levi’s,W32 | ES 42,Nuevo sin etiquetas,Men,26.0,EUR,2025-10-08T01:42:11.813884,https://www.vinted.es/items/7217722872-vaquero-levis,33592604,True,,
Levi's,Jeans,Vaqueros Levi’s,W31 | ES 41,Muy bueno,Men,19.0,EUR,2025-10-08T01:42:11.814246,https://www.vinted.es/items/7232148358-vaqueros-levis,33346685,True,,
Levi's,Jeans,Levis 504 vintage,L,Bueno,Men,10.0,EUR,2025-10-08T01:42:11.814246,https://www.vinted.es/items/7261602450-levis-504-vintage,187873063,True,,
Levi's,Jeans,Jeans Levi’s,W33 | ES 42,Nuevo sin etiquetas,Men,30.0,EUR,2025-10-08T01:42:11.814246,https://www.vinted.es/items/7257759929-jeans-levis,277792371,True,,
Levi's,Jeans,Levis,XXL,Muy bueno,Men,9.0,EUR,2025-10-08T01:42:11.814246,https://www.vinted.es/items/7228227152-levis,147296881,True,,
Levi's,Jeans,Levi’s 501 vintage W34 hombre homme men,W34 | ES 44,Muy bueno,Men,15.0,EUR,2025-10-08T01:42:11.814246,https://www.vinted.es/items/7211849698-levis-501-vintage-w34-hombre-homme-men,21560432,True,,
Levi's,Jeans,Levis 501 negros mujer,M,Muy bueno,Men,15.0,EUR,2025-10-08T01:42:11.814246,https://www.vinted.es/items/7222012407-levis-501-negros-mujer,28376508,True,,
Levi's,Jeans,Pantalón vaquero hombre recto,W32 | ES 42,Muy bueno,Men,10.0,EUR,2025-10-08T01:42:11.814246,https://www.vinted.es/items/7221639862-pantalon-vaquero-hombre-recto,30787781,True,,
Levi's,Jeans,Vaqueros Levis 501,W30 | ES 40,Nuevo sin etiquetas,Men,35.0,EUR,2025-10-08T01:42:11.814246,https://www.vinted.es/items/7219085001-vaqueros-levis-501,30797298,True,,
Levi's,Jeans,Vaquero/Jean LEVI'S 511 (W33 L34),W33 | ES 42,Muy bueno,Men,22.0,EUR,2025-10-08T01:42:11.814246,https://www.vinted.es/items/7262125802-vaquerojean-levis-511-w33-l34,125538448,True,,
Levi's,Jeans,Levi's 401  Baggy vintage 🇺🇸,W32 | ES 42,Muy bueno,Men,25.0,EUR,2025-10-08T01:42:11.815246,https://www.vinted.es/items/7221030273-levis-401-baggy-vintage,218607587,True,,
Levi's,Jeans,Jean o vaquero levis527,W30 | ES 40,Muy bueno,Men,20.0,EUR,2025-10-08T01:42:11.815246,https://www.vinted.es/items/7239413190-jean-o-vaquero-levis527,211065789,True,,
