brand_raw,category_raw,title,size_raw,condition_raw,audience,price,currency,published_at,listing_url,seller_id,visible,season,season_keyword
Zara,Dresses,Top peplum palabra de honor,S / 36 / 8,Nuevo con etiquetas,Women,10.0,EUR,2025-10-08T01:52:21.723195,https://www.vinted.es/items/7260641126-top-peplum-palabra-de-honor,24385188,True,,
Zara,Dresses,Vestido midi marrón Zara,M / 38 / 10,Nuevo con etiquetas,Women,8.0,EUR,2025-10-08T01:52:21.723195,https://www.vinted.es/items/7260613335-vestido-midi-marron-zara,232820125,True,,
Zara,Dresses,Solo hoy 18€ Vestido satinado,S / 36 / 8,Nuevo con etiquetas,Women,18.0,EUR,2025-10-08T01:52:21.723652,https://www.vinted.es/items/7260556585-solo-hoy-18eu-vestido-satinado,27940291,True,,
Zara,Dresses,Vestido Zara,S / 36 / 8,Nuevo sin etiquetas,Women,10.0,EUR,2025-10-08T01:52:21.723652,https://www.vinted.es/items/7262135082-vestido-zara,21754869,True,,
Zara,Dresses,Jersey Vestido corto gris oscuro,S / 36 / 8,Muy bueno,Women,6.85,EUR,2025-10-08T01:52:21.724101,https://www.vinted.es/items/7250563791-jersey-vestido-corto-gris-oscuro,69579139,True,,
Zara,Dresses,Vestido negro tiras zara,S / 36 / 8,Muy bueno,Women,12.0,EUR,2025-10-08T01:52:21.724101,https://www.vinted.es/items/7252311123-vestido-negro-tiras-zara,42672940,True,,
Zara,Dresses,Vestido de flecos amarillo,M / 38 / 10,Muy bueno,Women,7.0,EUR,2025-10-08T01:52:21.724101,https://www.vinted.es/items/7259196711-vestido-de-flecos-amarillo,70273923,True,,
Zara,Dresses,Vestido Zara,S / 36 / 8,Muy bueno,Women,8.0,EUR,2025-10-08T01:52:21.724555,https://www.vinted.es/items/7249112475-vestido-zara,27400661,True,,
Zara,Dresses,Vestido verde botella plisado,M / 38 / 10,Nuevo sin etiquetas,Women,12.0,EUR,2025-10-08T01:52:21.724555,https://www.vinted.es/items/7261630679-vestido-verde-botella-plisado,45850842,True,,
Zara,Dresses,Vestido midi Zaira,S / 36 / 8,Muy bueno,Women,3.0,EUR,2025-10-08T01:52:21.724555,https://www.vinted.es/items/7260999605-vestido-midi-zaira,112658412,True,,
Zara,Dresses,Vestido,M / 38 / 10,Muy bueno,Women,4.0,EUR,2025-10-08T01:52:21.724555,https://www.vinted.es/items/7257004154-vestido,228022079,True,,
Zara,Dresses,Vestido floral azul Zara largo,S / 36 / 8,Nuevo sin etiquetas,Women,13.0,EUR,2025-10-08T01:52:21.725054,https://www.vinted.es/items/7259212573-vestido-floral-azul-zara-largo,27858191,True,,
Zara,Dresses,Vestido Zara Blanco,M / 38 / 10,Muy bueno,Women,10.0,EUR,2025-10-08T01:52:21.725054,https://www.vinted.es/items/7260347210-vestido-zara-blanco,32932312,True,,
Zara,Dresses,Vestido zara negro,M / 38 / 10,Muy bueno,Women,7.0,EUR,2025-10-08T01:52:21.725054,https://www.vinted.es/items/7246028698-vestido-zara-negro,160354225,True,,
Zara,Dresses,Vestido multicolor,XL / 42 / 14,Nuevo sin etiquetas,Women,10.0,EUR,2025-10-08T01:52:21.725054,https://www.vinted.es/items/7260764877-vestido-multicolor,290413603,True,,
Zara,Dresses,Vestido terciopelo corto,S / 36 / 8,Nuevo sin etiquetas,Women,10.0,EUR,2025-10-08T01:52:21.725054,https://www.vinted.es/items/7262023347-vestido-terciopelo-corto,27781559,True,,
Zara,Dresses,Vestido mini rojo con volantes,S / 36 / 8,Nuevo con etiquetas,Women,14.0,EUR,2025-10-08T01:52:21.725054,https://www.vinted.es/items/7252933445-vestido-mini-rojo-con-volantes,155373073,True,,
Zara,Dresses,Vestido crema ZARA,M / 38 / 10,Nuevo con etiquetas,Women,12.0,EUR,2025-10-08T01:52:21.725054,https://www.vinted.es/items/7242530641-vestido-crema-zara,28094016,True,,
Zara,Dresses,vestido zara,XS / 34 / 6,Nuevo con etiquetas,Women,6.0,EUR,2025-10-08T01:52:21.725054,https://www.vinted.es/items/7252649119-vestido-zara,30915480,True,,
Zara,Dresses,Vestido Zara,L / 40 / 12,Nuevo sin etiquetas,Women,6.0,EUR,2025-10-08T01:52:21.726115,https://www.vinted.es/items/7261626944-vestido-zara,272117566,True,,
Zara,Dresses,Vestido negro,S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-08T01:52:21.726115,https://www.vinted.es/items/7257831119-vestido-negro,46262204,True,,
Zara,Dresses,Vestido Coral Zara,XS / 34 / 6,Nuevo con etiquetas,Women,25.0,EUR,2025-10-08T01:52:21.726115,https://www.vinted.es/items/7260142119-vestido-coral-zara,208641528,True,,
Zara,Dresses,Beige/sequin mini dress,S / 36 / 8,Nuevo sin etiquetas,Women,10.0,EUR,2025-10-08T01:52:21.726115,https://www.vinted.es/items/7253207175-beigesequin-mini-dress,209570593,True,,
Zara,Dresses,Vestido zara,M / 38 / 10,Muy bueno,Women,4.5,EUR,2025-10-08T01:52:21.726115,https://www.vinted.es/items/7258124025-vestido-zara,103589146,True,,
Zara,Dresses,Vestido Corto,M / 38 / 10,Muy bueno,Women,7.0,EUR,2025-10-08T01:52:21.726115,https://www.vinted.es/items/7254870168-vestido-corto,36919508,True,,
Zara,Dresses,Vestido Zara,M / 38 / 10,Muy bueno,Women,7.0,EUR,2025-10-08T01:52:21.726115,https://www.vinted.es/items/7256849918-vestido-zara,293808327,True,,
Zara,Dresses,Top naranja Zara,XS / 34 / 6,Muy bueno,Women,7.0,EUR,2025-10-08T01:52:21.726115,https://www.vinted.es/items/7247153019-top-naranja-zara,38187521,True,,
Zara,Dresses,Vestido corto blanco,S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-08T01:52:21.726115,https://www.vinted.es/items/7256331871-vestido-corto-blanco,133046251,True,,
Zara,Dresses,Vestido zara,M / 38 / 10,Muy bueno,Women,3.9,EUR,2025-10-08T01:52:21.726115,https://www.vinted.es/items/7248257952-vestido-zara,135450329,True,,
Zara,Dresses,Vestido Blazer con 1 solo uso,XS / 34 / 6,Muy bueno,Women,35.0,EUR,2025-10-08T01:52:21.726115,https://www.vinted.es/items/7261939068-vestido-blazer-con-1-solo-uso,48855958,True,,
Zara,Dresses,Vestido largo,S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-08T01:52:21.727116,https://www.vinted.es/items/7257366202-vestido-largo,26170124,True,,
Zara,Dresses,Vestido zara camisero largo,S / 36 / 8,Nuevo sin etiquetas,Women,7.0,EUR,2025-10-08T01:52:21.727116,https://www.vinted.es/items/7258246553-vestido-zara-camisero-largo,66304847,True,,
Zara,Dresses,Vestido de jacquard. Color verde. Talla M (talla poco),M / 38 / 10,Nuevo sin etiquetas,Women,18.0,EUR,2025-10-08T01:52:21.727116,https://www.vinted.es/items/7260863513-vestido-de-jacquard-color-verde-talla-m-talla-poco,33241106,True,,
Zara,Dresses,Vestido Blazer Zara,XS / 34 / 6,Nuevo con etiquetas,Women,25.0,EUR,2025-10-08T01:52:21.727116,https://www.vinted.es/items/7259413396-vestido-blazer-zara,208641528,True,,
Zara,Dresses,Vestido rojo Zara,S / 36 / 8,Nuevo sin etiquetas,Women,8.0,EUR,2025-10-08T01:52:21.727116,https://www.vinted.es/items/7249620600-vestido-rojo-zara,87505574,True,,
Zara,Dresses,Vestido negro corto,S / 36 / 8,Nuevo sin etiquetas,Women,4.0,EUR,2025-10-08T01:52:21.727116,https://www.vinted.es/items/7240459755-vestido-negro-corto,263602486,True,,
Zara,Dresses,Vestido punto anudado al cuello.,XS / 34 / 6,Nuevo con etiquetas,Women,15.0,EUR,2025-10-08T01:52:21.727116,https://www.vinted.es/items/7261987777-vestido-punto-anudado-al-cuello,24468332,True,,
Zara,Dresses,Vestido Zara Azul Marino,XS / 34 / 6,Nuevo con etiquetas,Women,25.0,EUR,2025-10-08T01:52:21.727116,https://www.vinted.es/items/7260283697-vestido-zara-azul-marino,208641528,True,,
Zara,Dresses,Mini vestido,S / 36 / 8,Nuevo sin etiquetas,Women,7.0,EUR,2025-10-08T01:52:21.727116,https://www.vinted.es/items/7259707322-mini-vestido,28335281,True,,
Zara,Dresses,Vestido cuadros mini Zara,S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-08T01:52:21.727116,https://www.vinted.es/items/7261598028-vestido-cuadros-mini-zara,232820125,True,,
Zara,Dresses,Vestido largo Zara talla S,S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7250993274-vestido-largo-zara-talla-s,24713856,True,,
Zara,Dresses,Vestido,S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7261856773-vestido,84781960,True,,
Zara,Dresses,Vestido negro,M / 38 / 10,Nuevo con etiquetas,Women,16.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7262170005-vestido-negro,292116586,True,,
Zara,Dresses,Vestido lentejuelas Zara,M / 38 / 10,Nuevo con etiquetas,Women,18.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7260826655-vestido-lentejuelas-zara,98567372,True,,
Zara,Dresses,Vestido vaquero Zara,S / 36 / 8,Muy bueno,Women,9.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7259033395-vestido-vaquero-zara,274638458,True,,
Zara,Dresses,Vestido negro Zara talle M,M / 38 / 10,Muy bueno,Women,10.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7256879024-vestido-negro-zara-talle-m,118986179,True,,
Zara,Dresses,Vestido Punto,S / 36 / 8,Muy bueno,Women,2.8,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7256879248-vestido-punto,128303211,True,,
Zara,Dresses,Vestido zara,S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7245876370-vestido-zara,23224398,True,,
Zara,Dresses,Vestido punto brillo Zara,M / 38 / 10,Nuevo con etiquetas,Women,18.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7262266636-vestido-punto-brillo-zara,49726591,True,,
Zara,Dresses,Vestido lazo,XS / 34 / 6,Nuevo con etiquetas,Women,12.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7259571360-vestido-lazo,295199086,True,,
Zara,Dresses,vestido zara denim,S / 36 / 8,Muy bueno,Women,7.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7260249091-vestido-zara-denim,37455221,True,,
Zara,Dresses,Vestido midi crochet blanco precioso con cremallera en la espalda. Talla M 38,M / 38 / 10,Nuevo sin etiquetas,Women,4.5,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7250372161-vestido-midi-crochet-blanco-precioso-con-cremallera-en-la-espalda-talla-m-38,292542140,True,,
Zara,Dresses,Vestido Zara,M / 38 / 10,Nuevo con etiquetas,Women,15.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7257332273-vestido-zara,168619253,True,,
Zara,Dresses,Vestido lencero marrón Zara,M / 38 / 10,Nuevo sin etiquetas,Women,45.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7258664065-vestido-lencero-marron-zara,95227748,True,,
Zara,Dresses,Vestido Zara,L / 40 / 12,Muy bueno,Women,4.5,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7259232551-vestido-zara,134893816,True,,
Zara,Dresses,Vestido burdeos Zara,M / 38 / 10,Nuevo con etiquetas,Women,35.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7260748475-vestido-burdeos-zara,287334905,True,,
Zara,Dresses,Vestido ajustado punto ( sin usar),S / 36 / 8,Nuevo con etiquetas,Women,4.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7255385605-vestido-ajustado-punto-sin-usar,31486002,True,,
Zara,Dresses,Vestido camisero Zara,M / 38 / 10,Muy bueno,Women,15.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7261733845-vestido-camisero-zara,34375114,True,,
Zara,Dresses,Vestido Zara talla S,S / 36 / 8,Muy bueno,Women,4.95,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7259290208-vestido-zara-talla-s,33970077,True,,
Zara,Dresses,Vestido midi Zara,XS / 34 / 6,Muy bueno,Women,8.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7249762750-vestido-midi-zara,58412935,True,,
Zara,Dresses,Vestido rosa plumeti zara talla M,M / 38 / 10,Muy bueno,Women,8.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7242437806-vestido-rosa-plumeti-zara-talla-m,50562223,True,,
Zara,Dresses,Vestido de Zara,M / 38 / 10,Nuevo sin etiquetas,Women,8.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7260253788-vestido-de-zara,40088453,True,,
Zara,Dresses,Vestido negro de terciopelo de Zara,S / 36 / 8,Bueno,Women,5.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7251527222-vestido-negro-de-terciopelo-de-zara,98028598,True,,
Zara,Dresses,Vestido para ir a la playa,M / 38 / 10,Muy bueno,Women,3.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7258899978-vestido-para-ir-a-la-playa,263908253,True,,
Zara,Dresses,Vestido,M / 38 / 10,Nuevo sin etiquetas,Women,12.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7248679556-vestido,29843412,True,,
Zara,Dresses,Vestido de punto blanco,M / 38 / 10,Muy bueno,Women,18.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7261459020-vestido-de-punto-blanco,24626669,True,,
Zara,Dresses,Vestido negro del Zara,XS / 34 / 6,Nuevo con etiquetas,Women,26.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7259612003-vestido-negro-del-zara,105250990,True,,
Zara,Dresses,Vestido Zara cuadros Vichy,L / 40 / 12,Muy bueno,Women,15.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7248382460-vestido-zara-cuadros-vichy,192330961,True,,
Zara,Dresses,vestido negro ceñido escote en V,M / 38 / 10,Nuevo sin etiquetas,Women,5.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7257430917-vestido-negro-cenido-escote-en-v,120601236,True,,
Zara,Dresses,Vestido rosa satén Zara,S / 36 / 8,Muy bueno,Women,8.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7249405531-vestido-rosa-saten-zara,89298262,True,,
Zara,Dresses,Vestido midi apertura gris perla zara,S / 36 / 8,Nuevo con etiquetas,Women,9.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7256807834-vestido-midi-apertura-gris-perla-zara,84088882,True,,
Zara,Dresses,Vestido Denim Zara,M / 38 / 10,Nuevo con etiquetas,Women,15.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7257481259-vestido-denim-zara,74097473,True,,
Zara,Dresses,Vestido MIDI Zara M,M / 38 / 10,Muy bueno,Women,5.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7240131728-vestido-midi-zara-m,111570293,True,,
Zara,Dresses,Vestido Zara,XL / 42 / 14,Muy bueno,Women,3.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7256018971-vestido-zara,30038406,True,,
Zara,Dresses,Vestido midi,M / 38 / 10,Nuevo sin etiquetas,Women,18.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7257409694-vestido-midi,74656228,True,,
Zara,Dresses,Vestido satinado marrón de Zara,S / 36 / 8,Muy bueno,Women,25.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7258295917-vestido-satinado-marron-de-zara,68882400,True,,
Zara,Dresses,Polka dot dress,S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7249220032-polka-dot-dress,222461849,True,,
Zara,Dresses,Vestido Zara,S / 36 / 8,Nuevo sin etiquetas,Women,18.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7257085000-vestido-zara,103040486,True,,
Zara,Dresses,Vestido palabra de honor,XS / 34 / 6,Nuevo con etiquetas,Women,18.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7258870256-vestido-palabra-de-honor,260750842,True,,
Zara,Dresses,Vestido verde Zara.,M / 38 / 10,Nuevo sin etiquetas,Women,25.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7261985327-vestido-verde-zara,185914062,True,,
Zara,Dresses,Vestido rojo de lana,M / 38 / 10,Bueno,Women,5.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7251354240-vestido-rojo-de-lana,21204952,True,,
Zara,Dresses,Vestido halter combinado,M / 38 / 10,Nuevo con etiquetas,Women,20.0,EUR,2025-10-08T01:52:21.727932,https://www.vinted.es/items/7253754910-vestido-halter-combinado,33343457,True,,
Mango,Dresses,Vestido negro terciopelo,M / 38 / 10,Muy bueno,Women,5.0,EUR,2025-10-08T01:52:28.833206,https://www.vinted.es/items/7233801241-vestido-negro-terciopelo,75984816,True,,
Mango,Dresses,Vestido,L / 40 / 12,Bueno,Women,8.0,EUR,2025-10-08T01:52:28.833206,https://www.vinted.es/items/7250474770-vestido,56035847,True,,
Mango,Dresses,Peto de lana de Mango,S / 36 / 8,Nuevo sin etiquetas,Women,5.0,EUR,2025-10-08T01:52:28.833206,https://www.vinted.es/items/7251002555-peto-de-lana-de-mango,50482799,True,,
Mango,Dresses,Vestido veraniego Mango,M / 38 / 10,Nuevo sin etiquetas,Women,7.0,EUR,2025-10-08T01:52:28.833206,https://www.vinted.es/items/7251532261-vestido-veraniego-mango,180557744,True,,
Mango,Dresses,Vestido Mango,M / 38 / 10,Nuevo sin etiquetas,Women,5.0,EUR,2025-10-08T01:52:28.833206,https://www.vinted.es/items/7261570730-vestido-mango,287701958,True,,
Mango,Dresses,Vestido Vaquero Corto Mango talla L,L / 40 / 12,Muy bueno,Women,10.0,EUR,2025-10-08T01:52:28.833206,https://www.vinted.es/items/7258446034-vestido-vaquero-corto-mango-talla-l,48857480,True,,
Mango,Dresses,Vestido largo punto Mango / Robe,L / 40 / 12,Muy bueno,Women,19.95,EUR,2025-10-08T01:52:28.834257,https://www.vinted.es/items/7261506198-vestido-largo-punto-mango-robe,75905120,True,,
Mango,Dresses,Vestido verde Mango,L / 40 / 12,Muy bueno,Women,4.0,EUR,2025-10-08T01:52:28.834257,https://www.vinted.es/items/7253580638-vestido-verde-mango,94465207,True,,
Mango,Dresses,Vestido negro tercipelo,S / 36 / 8,Nuevo sin etiquetas,Women,8.0,EUR,2025-10-08T01:52:28.834257,https://www.vinted.es/items/7251257848-vestido-negro-tercipelo,81042251,True,,
Mango,Dresses,Vestido vaquero negro 38 M Mango,M / 38 / 10,Bueno,Women,5.0,EUR,2025-10-08T01:52:28.834257,https://www.vinted.es/items/7251777633-vestido-vaquero-negro-38-m-mango,119717740,True,,
Mango,Dresses,Precioso vestido cruzado,L / 40 / 12,Muy bueno,Women,5.0,EUR,2025-10-08T01:52:28.834257,https://www.vinted.es/items/7248034925-precioso-vestido-cruzado,35645298,True,,
Mango,Dresses,vestido satinado,M / 38 / 10,Muy bueno,Women,6.0,EUR,2025-10-08T01:52:28.834257,https://www.vinted.es/items/7240423176-vestido-satinado,76987962,True,,
Mango,Dresses,Vestito gessato,S / 36 / 8,Muy bueno,Women,6.0,EUR,2025-10-08T01:52:28.834257,https://www.vinted.es/items/7224819506-vestito-gessato,266164575,True,,
Mango,Dresses,Vestido mujer,M / 38 / 10,Bueno,Women,5.0,EUR,2025-10-08T01:52:28.834257,https://www.vinted.es/items/7257230465-vestido-mujer,121480555,True,,
Mango,Dresses,Vestido Mango,S / 36 / 8,Nuevo con etiquetas,Women,30.0,EUR,2025-10-08T01:52:28.834257,https://www.vinted.es/items/7254239557-vestido-mango,54099123,True,,
Mango,Dresses,Vestido negro Mango,XL / 42 / 14,Muy bueno,Women,10.0,EUR,2025-10-08T01:52:28.834257,https://www.vinted.es/items/7225706955-vestido-negro-mango,50794393,True,,
Mango,Dresses,Vestido largo de Mango con hilos plateados,M / 38 / 10,Nuevo sin etiquetas,Women,15.0,EUR,2025-10-08T01:52:28.835257,https://www.vinted.es/items/7261205319-vestido-largo-de-mango-con-hilos-plateados,41221984,True,,
Mango,Dresses,Vestido con efecto cola,M / 38 / 10,Muy bueno,Women,7.0,EUR,2025-10-08T01:52:28.835257,https://www.vinted.es/items/7261884526-vestido-con-efecto-cola,44690462,True,,
Mango,Dresses,Vestido con cinturón,M / 38 / 10,Nuevo con etiquetas,Women,10.0,EUR,2025-10-08T01:52:28.835257,https://www.vinted.es/items/7229165884-vestido-con-cinturon,32930489,True,,
Mango,Dresses,Vestido corto,M / 38 / 10,Bueno,Women,5.0,EUR,2025-10-08T01:52:28.835257,https://www.vinted.es/items/7230924835-vestido-corto,178643199,True,,
Mango,Dresses,"Vestido largo mango teen, talla xxs",XXS / 32 / 4,Bueno,Women,5.0,EUR,2025-10-08T01:52:28.835257,https://www.vinted.es/items/7241856383-vestido-largo-mango-teen-talla-xxs,294757384,True,,
Mango,Dresses,Vestido Mango punto otoñal,L / 40 / 12,Muy bueno,Women,7.0,EUR,2025-10-08T01:52:28.835257,https://www.vinted.es/items/7254345654-vestido-mango-punto-otonal,114031991,True,,
Mango,Dresses,Vestido Mango,M / 38 / 10,Muy bueno,Women,18.0,EUR,2025-10-08T01:52:28.835257,https://www.vinted.es/items/7244198264-vestido-mango,38904486,True,,
Mango,Dresses,Vestido crudo,S / 36 / 8,Nuevo sin etiquetas,Women,6.0,EUR,2025-10-08T01:52:28.835257,https://www.vinted.es/items/7254015714-vestido-crudo,295050941,True,,
Mango,Dresses,Vestido de lentejuelas ocasiones especiales Mango,S / 36 / 8,Nuevo con etiquetas,Women,16.9,EUR,2025-10-08T01:52:28.835257,https://www.vinted.es/items/7236995381-vestido-de-lentejuelas-ocasiones-especiales-mango,99934993,True,,
Mango,Dresses,vestido lencero,M / 38 / 10,Muy bueno,Women,10.0,EUR,2025-10-08T01:52:28.835257,https://www.vinted.es/items/7230417025-vestido-lencero,294167601,True,,
Mango,Dresses,Peto corto.,L / 40 / 12,Bueno,Women,6.0,EUR,2025-10-08T01:52:28.835257,https://www.vinted.es/items/7230901525-peto-corto,268728897,True,,
Mango,Dresses,Vestido mujer color marrón talla S de la marca MNG,S / 36 / 8,Muy bueno,Women,8.0,EUR,2025-10-08T01:52:28.835257,https://www.vinted.es/items/7231010931-vestido-mujer-color-marron-talla-s-de-la-marca-mng,290238448,True,,
Mango,Dresses,Vestido largo mango,M / 38 / 10,Nuevo con etiquetas,Women,16.0,EUR,2025-10-08T01:52:28.836257,https://www.vinted.es/items/7252614270-vestido-largo-mango,285554972,True,,
Mango,Dresses,Vestido lencero,M / 38 / 10,Nuevo con etiquetas,Women,70.0,EUR,2025-10-08T01:52:28.836257,https://www.vinted.es/items/7262201141-vestido-lencero,34176816,True,,
Mango,Dresses,Vestido punto,S / 36 / 8,Muy bueno,Women,3.0,EUR,2025-10-08T01:52:28.836257,https://www.vinted.es/items/7258491980-vestido-punto,23104511,True,,
Mango,Dresses,vestido mujer,M / 38 / 10,Muy bueno,Women,6.0,EUR,2025-10-08T01:52:28.836257,https://www.vinted.es/items/7226502549-vestido-mujer,175614389,True,,
Mango,Dresses,Vestido mango,XS / 34 / 6,Nuevo sin etiquetas,Women,4.0,EUR,2025-10-08T01:52:28.836257,https://www.vinted.es/items/7261635926-vestido-mango,272117566,True,,
Mango,Dresses,Vestido verde de Mango,L / 40 / 12,Nuevo sin etiquetas,Women,4.9,EUR,2025-10-08T01:52:28.836881,https://www.vinted.es/items/7258398192-vestido-verde-de-mango,39005349,True,,
Mango,Dresses,Vestido Mango M,M / 38 / 10,Muy bueno,Women,5.0,EUR,2025-10-08T01:52:28.836881,https://www.vinted.es/items/7251673808-vestido-mango-m,24152621,True,,
Mango,Dresses,Vestido Mango,S / 36 / 8,Nuevo sin etiquetas,Women,15.0,EUR,2025-10-08T01:52:28.836881,https://www.vinted.es/items/7250674454-vestido-mango,32301009,True,,
Mango,Dresses,Vestido elegante con evilla en un lado,M / 38 / 10,Muy bueno,Women,4.0,EUR,2025-10-08T01:52:28.836881,https://www.vinted.es/items/7247119164-vestido-elegante-con-evilla-en-un-lado,87822460,True,,
Mango,Dresses,Vestido mini mango,M / 38 / 10,Muy bueno,Women,6.0,EUR,2025-10-08T01:52:28.836881,https://www.vinted.es/items/7239486386-vestido-mini-mango,31571730,True,,
Mango,Dresses,Vestido lana,M / 38 / 10,Nuevo sin etiquetas,Women,5.0,EUR,2025-10-08T01:52:28.837481,https://www.vinted.es/items/7256051973-vestido-lana,294949661,True,,
